age,gender_M,in_state,race_Asian,race_White,race_Hispanic,race_Black,race_Other,sat_math,sat_ebrw,act_composite,gpa,extracurriculars_count,first_gen,legacy,athlete,admit
18,1,0,1,0,0,0,0,779,760,34,4.0,4,0,0,0,1
18,0,0,0,0,0,0,1,791,764,33,4.0,5,0,0,0,1
18,1,0,0,1,0,0,0,785,759,34,3.76,3,0,0,0,1
18,0,0,0,0,1,0,0,750,763,33,3.82,4,0,0,0,0
17,0,0,0,1,0,0,0,790,741,33,4.0,2,0,0,0,0
18,1,0,0,0,1,0,0,771,756,34,3.91,1,0,0,0,0
18,1,0,0,1,0,0,0,780,748,34,4.0,0,0,0,0,1
18,0,0,0,0,0,1,0,794,755,35,4.0,4,0,1,0,0
18,1,0,0,1,0,0,0,785,767,33,3.94,2,0,1,0,0
18,1,1,0,0,0,0,1,784,765,34,4.0,4,0,0,0,0
18,0,0,0,1,0,0,0,775,742,34,3.96,2,0,0,0,0
18,0,0,1,0,0,0,0,795,764,34,4.0,4,1,0,0,0
18,1,0,0,1,0,0,0,760,752,34,4.0,5,1,1,0,0
18,1,0,0,1,0,0,0,761,751,35,4.0,2,0,0,0,0
19,1,1,0,0,0,0,1,798,761,33,3.78,2,0,0,0,0
17,0,0,0,1,0,0,0,793,752,33,4.0,3,0,0,0,0
18,1,0,0,1,0,0,0,754,745,35,3.98,2,0,0,0,0
17,1,0,0,0,1,0,0,745,750,34,3.64,1,0,0,0,0
18,0,0,1,0,0,0,0,776,747,33,3.79,4,0,0,0,0
18,1,0,1,0,0,0,0,768,745,34,3.87,2,0,0,0,0
18,1,0,0,0,1,0,0,779,740,34,4.0,2,0,0,0,0
18,1,0,1,0,0,0,0,760,750,34,3.85,0,0,0,0,0
18,0,0,0,1,0,0,0,787,765,35,3.92,3,0,0,0,1
18,0,0,0,1,0,0,0,771,754,34,3.95,1,1,0,0,1
18,1,0,1,0,0,0,0,798,767,33,3.79,3,0,0,0,0
18,1,0,0,1,0,0,0,747,763,34,3.89,2,0,0,0,0
18,1,0,1,0,0,0,0,797,744,34,4.0,4,0,0,0,0
18,0,0,0,0,1,0,0,791,752,33,3.88,1,0,0,0,0
18,0,0,1,0,0,0,0,782,763,35,4.0,2,0,0,0,0
18,1,1,0,0,1,0,0,783,740,33,4.0,2,0,0,0,1
18,1,1,1,0,0,0,0,763,756,35,3.65,5,0,0,0,0
18,1,0,1,0,0,0,0,771,741,35,3.72,4,1,0,0,0
18,1,0,0,0,0,0,1,766,751,33,4.0,3,0,0,0,0
18,1,0,0,0,1,0,0,786,748,34,4.0,3,0,0,0,1
18,0,0,1,0,0,0,0,773,760,33,3.78,1,0,0,0,0
18,1,1,0,1,0,0,0,778,756,33,4.0,4,0,0,0,0
18,0,1,1,0,0,0,0,767,764,34,3.95,2,0,1,0,0
18,1,1,0,0,1,0,0,761,744,35,4.0,1,0,1,0,0
18,1,0,1,0,0,0,0,765,751,34,3.73,2,1,1,0,0
18,0,0,0,0,0,0,1,763,747,34,3.99,1,0,0,0,0
18,0,0,0,1,0,0,0,742,756,35,4.0,3,0,0,0,1
18,0,0,0,1,0,0,0,780,744,34,3.82,2,0,0,0,0
18,0,0,0,0,1,0,0,785,752,34,4.0,1,0,0,0,0
18,0,0,0,1,0,0,0,775,750,34,3.96,1,0,0,0,1
18,1,1,0,1,0,0,0,756,744,33,4.0,5,0,0,0,1
18,0,0,0,1,0,0,0,780,746,34,4.0,2,0,0,0,1
19,1,0,0,1,0,0,0,747,742,33,4.0,2,0,0,0,1
18,0,1,1,0,0,0,0,794,742,34,4.0,2,0,0,0,0
18,1,0,0,1,0,0,0,777,741,34,4.0,1,0,0,0,0
18,1,1,0,0,0,0,1,781,747,33,3.82,1,0,0,0,1
17,0,0,0,0,0,0,1,771,743,33,3.74,3,0,0,0,0
18,1,0,1,0,0,0,0,776,748,34,4.0,3,0,0,0,0
19,1,0,0,0,1,0,0,775,760,33,4.0,5,0,0,0,0
18,1,0,0,1,0,0,0,752,746,35,3.92,2,0,0,0,0
18,0,0,0,1,0,0,0,773,747,34,4.0,1,0,0,0,0
18,0,0,1,0,0,0,0,769,742,34,4.0,2,0,0,0,1
18,1,0,1,0,0,0,0,744,762,35,3.89,2,0,0,0,0
18,1,0,1,0,0,0,0,770,741,33,4.0,3,0,0,0,0
18,1,1,0,1,0,0,0,797,748,33,3.81,5,0,0,0,0
18,1,0,0,0,1,0,0,783,748,34,4.0,0,0,0,0,0
18,1,0,0,1,0,0,0,754,761,35,3.99,1,0,0,0,0
18,1,1,0,1,0,0,0,775,750,34,3.75,1,0,0,0,0
18,0,0,0,1,0,0,0,755,751,34,4.0,3,0,0,0,1
18,1,0,0,1,0,0,0,788,754,34,3.73,2,1,0,0,0
18,1,0,0,1,0,0,0,784,759,33,4.0,2,0,0,0,0
18,0,0,0,0,0,0,1,799,746,35,3.7,4,0,0,0,0
18,0,0,0,0,0,1,0,757,755,33,4.0,5,0,0,0,0
18,0,0,1,0,0,0,0,772,760,33,3.93,3,0,0,0,0
18,1,0,0,0,1,0,0,789,745,35,3.9,3,0,0,0,1
18,1,1,0,0,0,0,1,782,742,34,3.84,1,0,0,0,0
18,1,0,0,1,0,0,0,746,767,34,3.98,1,0,0,0,0
18,1,0,1,0,0,0,0,746,746,35,3.75,5,0,0,0,0
18,0,0,0,0,1,0,0,753,742,35,3.96,1,0,0,0,0
18,1,0,1,0,0,0,0,787,750,34,3.83,3,1,0,0,0
18,0,0,0,0,0,1,0,750,743,34,3.83,4,1,0,0,0
18,1,0,0,1,0,0,0,755,756,33,3.95,1,0,0,0,0
18,0,1,0,1,0,0,0,783,754,34,3.93,2,0,0,0,0
18,0,0,0,1,0,0,0,774,756,34,3.56,1,0,0,0,0
17,0,0,0,0,1,0,0,787,749,33,4.0,5,0,0,0,1
18,1,1,1,0,0,0,0,768,748,34,4.0,2,0,0,0,0
18,1,0,0,0,0,0,1,785,755,34,3.96,3,0,0,0,0
18,1,0,1,0,0,0,0,762,745,35,4.0,0,0,0,0,0
18,0,0,0,1,0,0,0,755,769,34,4.0,1,0,0,0,0
18,1,0,0,0,1,0,0,779,762,34,3.99,2,0,0,0,0
18,0,0,0,0,1,0,0,765,743,35,3.84,1,0,0,0,1
18,1,1,1,0,0,0,0,795,742,34,3.85,5,0,0,0,1
19,1,0,0,1,0,0,0,779,747,34,3.96,5,0,0,0,1
18,1,0,0,1,0,0,0,784,743,34,3.7,1,0,0,0,0
18,0,0,0,0,0,0,1,743,755,34,3.91,4,0,0,0,0
18,1,0,0,1,0,0,0,767,767,33,4.0,4,0,0,0,0
18,1,0,0,0,0,0,1,785,768,34,4.0,4,0,0,0,1
18,0,0,0,0,0,1,0,797,763,35,3.92,1,0,0,0,1
18,0,0,1,0,0,0,0,791,748,34,4.0,2,1,1,0,1
19,1,0,0,0,1,0,0,753,749,35,3.93,2,0,0,0,1
18,1,1,0,0,0,0,1,793,763,34,3.9,3,1,1,0,0
18,0,0,0,1,0,0,0,785,763,34,4.0,3,0,0,0,1
18,1,0,0,1,0,0,0,784,768,34,3.91,2,0,0,0,0
18,1,1,1,0,0,0,0,788,742,34,3.96,1,0,0,0,1
18,0,0,0,1,0,0,0,752,747,33,3.85,2,0,0,0,0
18,0,0,0,1,0,0,0,765,750,34,4.0,1,0,0,0,1
18,1,0,0,0,1,0,0,744,761,34,4.0,0,0,0,0,0
18,0,0,1,0,0,0,0,743,740,35,4.0,3,0,0,0,0
18,0,0,0,1,0,0,0,789,747,35,3.98,5,0,0,0,0
18,1,0,0,1,0,0,0,783,743,33,3.81,3,0,0,0,1
18,1,0,0,1,0,0,0,762,768,35,3.88,2,0,0,0,0
18,0,0,0,1,0,0,0,770,745,34,4.0,4,1,0,0,0
18,1,0,0,0,1,0,0,756,766,33,3.9,1,0,0,0,0
18,0,1,1,0,0,0,0,767,746,34,3.86,3,0,0,0,0
18,0,0,0,0,0,0,1,755,747,34,4.0,3,0,0,0,0
18,0,1,0,1,0,0,0,773,762,34,3.67,2,0,0,0,1
18,0,0,0,0,0,0,1,787,753,34,3.78,5,0,0,0,0
18,1,0,0,0,0,0,1,790,746,34,3.93,4,0,0,0,1
18,1,0,1,0,0,0,0,769,746,34,3.82,1,1,0,0,0
18,0,0,0,0,1,0,0,791,761,35,3.95,4,0,0,0,0
18,1,1,1,0,0,0,0,783,753,34,3.94,5,0,0,0,1
18,0,0,0,0,0,0,1,793,768,33,4.0,1,0,0,0,0
18,1,1,0,0,1,0,0,791,761,34,4.0,2,0,0,0,0
18,0,0,1,0,0,0,0,770,749,33,3.8,2,0,0,0,1
19,0,0,1,0,0,0,0,763,765,34,4.0,5,0,0,0,0
18,0,0,0,0,1,0,0,787,749,34,4.0,2,0,0,0,0
18,0,0,0,1,0,0,0,783,754,34,3.91,2,0,0,0,0
18,0,0,1,0,0,0,0,752,747,34,3.95,3,0,0,0,0
18,0,0,0,1,0,0,0,741,756,35,4.0,2,0,0,0,0
18,1,0,0,0,0,1,0,776,757,35,4.0,5,1,0,0,0
18,1,0,1,0,0,0,0,795,755,35,4.0,1,0,0,0,0
19,0,0,1,0,0,0,0,755,741,33,3.99,5,0,0,0,0
18,1,0,1,0,0,0,0,776,746,33,4.0,0,1,0,0,0
18,1,0,1,0,0,0,0,761,750,34,3.95,1,1,0,0,1
18,1,0,0,1,0,0,0,767,761,33,4.0,2,0,0,0,0
18,0,0,0,1,0,0,0,754,742,34,4.0,4,0,0,0,0
18,1,1,1,0,0,0,0,756,767,34,4.0,3,0,0,0,0
18,0,0,0,1,0,0,0,762,765,33,4.0,5,0,0,0,0
18,1,0,0,1,0,0,0,769,746,34,3.8,3,0,1,0,0
18,0,0,0,1,0,0,0,774,756,35,3.8,2,0,0,0,1
18,0,1,0,1,0,0,0,783,751,33,4.0,2,0,0,0,0
18,0,0,0,0,0,0,1,769,754,33,4.0,1,0,0,0,0
18,0,0,0,1,0,0,0,789,768,35,3.75,5,0,0,0,0
18,0,0,0,0,0,0,1,749,751,34,3.94,3,0,0,0,1
18,1,0,0,0,0,1,0,762,767,33,4.0,4,0,0,0,1
18,1,1,1,0,0,0,0,796,742,34,3.85,5,0,0,0,0
19,1,1,0,0,1,0,0,752,763,33,4.0,1,0,0,0,0
18,0,1,0,1,0,0,0,750,755,35,4.0,4,0,0,0,0
18,0,0,0,1,0,0,0,778,754,34,3.87,3,0,0,0,0
18,1,0,0,0,1,0,0,783,752,34,3.74,1,0,0,0,0
18,0,1,0,0,1,0,0,753,758,33,4.0,1,0,0,0,0
18,1,0,0,0,1,0,0,755,755,34,3.78,2,0,0,0,1
18,1,0,1,0,0,0,0,765,742,35,3.95,1,1,0,0,0
18,0,0,0,1,0,0,0,786,760,34,4.0,4,0,0,0,0
18,1,0,0,1,0,0,0,765,750,35,3.67,3,0,0,0,0
18,1,0,0,0,0,0,1,774,758,34,4.0,3,0,0,0,0
18,1,0,0,0,1,0,0,771,750,35,3.94,5,0,0,0,0
18,1,0,0,1,0,0,0,787,740,34,3.95,2,0,0,0,1
17,0,0,0,1,0,0,0,793,756,34,3.99,0,0,0,0,0
18,1,1,0,0,0,0,1,775,755,35,3.86,3,0,0,0,1
18,1,0,0,0,0,1,0,789,743,33,3.93,3,0,0,0,0
18,1,0,0,1,0,0,0,759,743,33,4.0,4,0,0,0,0
18,1,0,0,0,0,0,1,759,754,35,3.96,0,0,0,0,1
18,0,0,0,0,0,0,1,782,769,33,4.0,4,0,0,0,0
18,0,0,0,0,1,0,0,799,759,34,4.0,2,0,0,0,0
18,1,0,1,0,0,0,0,754,769,33,4.0,3,0,0,0,0
18,0,0,0,0,1,0,0,748,762,34,3.95,2,0,0,0,0
18,0,1,0,1,0,0,0,752,750,34,4.0,1,0,0,0,0
18,0,0,1,0,0,0,0,780,751,34,4.0,2,0,0,0,0
18,0,0,1,0,0,0,0,794,749,34,4.0,5,0,0,0,0
18,0,0,1,0,0,0,0,761,759,34,3.9,5,0,1,0,0
18,0,0,0,1,0,0,0,754,745,34,3.79,1,0,0,0,0
19,0,0,0,1,0,0,0,751,752,33,3.91,2,1,0,0,1
18,1,0,0,0,1,0,0,749,751,34,3.88,3,0,0,0,0
18,1,0,0,0,0,1,0,781,765,35,3.93,1,0,0,0,1
18,1,0,1,0,0,0,0,755,760,34,3.91,2,0,0,0,0
18,0,0,0,1,0,0,0,797,764,33,3.76,5,0,0,0,1
18,1,0,1,0,0,0,0,790,755,34,3.9,5,0,0,0,0
18,1,0,0,0,1,0,0,774,747,34,3.89,4,0,0,0,0
18,0,0,1,0,0,0,0,781,759,34,3.85,4,0,0,0,0
18,0,0,1,0,0,0,0,777,746,34,3.94,4,0,0,0,0
18,1,0,0,1,0,0,0,799,747,34,3.86,0,1,0,0,1
18,1,1,1,0,0,0,0,748,747,34,3.71,3,0,0,0,0
18,1,1,0,0,1,0,0,791,757,34,3.97,5,0,0,0,1
18,0,1,0,1,0,0,0,778,764,34,4.0,3,0,0,0,0
18,1,1,0,1,0,0,0,772,747,34,3.72,2,0,0,0,0
18,0,0,0,0,1,0,0,766,749,34,4.0,5,0,0,0,0
18,0,0,0,0,1,0,0,799,767,35,3.76,3,0,0,0,0
18,1,0,1,0,0,0,0,787,769,34,4.0,3,0,0,0,1
19,0,0,0,0,1,0,0,741,768,34,4.0,1,0,0,0,0
18,1,0,0,0,0,0,1,743,752,33,4.0,4,0,0,0,0
18,1,0,0,1,0,0,0,783,744,35,4.0,3,1,0,0,0
18,1,0,0,1,0,0,0,771,751,35,3.97,3,0,1,0,1
18,1,0,0,1,0,0,0,773,752,35,3.83,4,0,0,0,0
18,1,0,0,0,1,0,0,761,767,35,4.0,0,1,0,0,0
18,1,1,0,0,1,0,0,794,760,34,4.0,5,0,0,0,0
18,1,0,0,0,0,0,1,755,766,35,3.93,4,0,0,0,1
18,1,0,0,0,1,0,0,779,753,34,3.93,3,0,0,0,0
18,1,1,0,0,0,0,1,744,753,34,3.92,5,0,0,0,0
18,0,1,0,0,0,0,1,758,743,35,3.91,4,0,0,0,1
18,0,0,0,1,0,0,0,793,762,34,4.0,5,0,0,0,1
18,0,1,0,0,1,0,0,766,748,34,3.78,3,0,0,0,0
18,1,0,1,0,0,0,0,777,760,35,3.82,5,0,0,0,1
18,1,0,0,1,0,0,0,761,740,33,3.76,1,0,0,0,0
17,1,0,0,1,0,0,0,775,745,35,4.0,5,0,0,0,0
18,0,0,0,0,0,1,0,743,751,33,3.9,2,0,0,0,0
19,0,0,0,1,0,0,0,757,766,34,3.84,3,0,0,0,1
18,1,0,1,0,0,0,0,793,760,33,3.76,2,0,0,0,0
19,0,0,0,1,0,0,0,751,754,34,4.0,5,0,0,0,1
18,1,0,1,0,0,0,0,752,755,34,4.0,1,1,1,0,0
18,1,0,1,0,0,0,0,769,740,34,3.99,2,0,0,0,1
18,1,0,0,1,0,0,0,786,744,33,3.98,1,0,0,0,1
18,1,0,0,1,0,0,0,754,755,35,3.81,4,0,0,0,0
18,1,0,1,0,0,0,0,790,747,33,3.75,1,0,0,0,0
18,1,0,0,1,0,0,0,747,748,33,4.0,1,0,0,0,0
18,0,1,0,0,1,0,0,770,746,34,3.89,1,0,0,0,0
18,1,0,1,0,0,0,0,760,742,35,3.76,2,0,0,0,0
18,0,0,1,0,0,0,0,751,762,35,4.0,0,0,0,0,1
18,1,0,0,1,0,0,0,758,749,34,4.0,5,0,0,0,1
18,1,0,1,0,0,0,0,784,767,35,3.84,5,0,0,0,0
18,1,0,0,1,0,0,0,742,747,33,3.83,1,0,0,0,0
18,0,0,0,0,0,0,1,798,766,34,3.93,4,0,0,0,0
18,1,0,1,0,0,0,0,781,751,34,3.8,5,0,0,0,0
19,0,0,0,0,1,0,0,759,745,34,4.0,5,0,1,0,1
18,0,0,1,0,0,0,0,763,768,35,4.0,3,0,0,0,0
18,0,1,0,0,1,0,0,765,750,34,3.94,1,0,1,0,0
19,1,0,0,0,0,0,1,741,757,33,4.0,3,0,0,0,1
18,0,0,0,0,1,0,0,745,746,35,3.75,1,0,0,0,0
18,0,0,0,0,0,0,1,761,762,34,4.0,4,0,0,0,0
18,1,0,0,0,1,0,0,756,746,34,4.0,2,0,0,0,0
18,0,0,0,1,0,0,0,784,747,34,3.94,2,0,0,0,0
18,0,0,1,0,0,0,0,755,765,35,4.0,2,0,0,0,1
18,1,0,0,0,0,0,1,761,745,34,4.0,3,0,0,0,0
18,1,1,1,0,0,0,0,796,746,35,4.0,1,0,1,0,0
18,1,0,0,1,0,0,0,789,762,33,3.94,2,0,0,0,0
19,0,0,0,1,0,0,0,787,755,33,4.0,3,0,0,0,1
18,0,0,0,0,0,0,1,787,758,34,4.0,2,0,0,0,1
18,0,0,1,0,0,0,0,777,751,34,4.0,5,0,0,0,0
18,0,0,0,1,0,0,0,771,762,34,4.0,2,0,0,0,0
18,0,0,1,0,0,0,0,787,755,34,3.78,4,0,0,0,0
18,1,0,0,0,0,0,1,762,754,34,4.0,1,0,0,0,0
18,0,0,0,1,0,0,0,772,755,34,4.0,3,0,0,0,0
18,0,1,0,1,0,0,0,790,751,34,3.96,4,0,0,0,0
18,0,0,1,0,0,0,0,747,755,34,3.96,2,0,0,0,1
18,0,0,1,0,0,0,0,742,744,34,4.0,3,0,0,0,0
18,0,0,0,0,0,0,1,792,747,35,3.84,1,0,0,0,0
18,0,0,0,1,0,0,0,781,758,33,3.79,1,0,0,0,0
18,0,0,0,1,0,0,0,773,758,35,4.0,1,0,0,0,0
18,1,0,0,0,1,0,0,750,762,33,3.89,1,1,0,0,0
18,1,1,0,1,0,0,0,799,751,34,4.0,4,0,0,0,0
18,1,0,0,1,0,0,0,760,749,34,4.0,2,0,0,0,0
17,0,0,0,0,0,0,1,744,757,34,3.72,4,0,0,0,0
18,0,0,1,0,0,0,0,766,757,35,4.0,1,0,0,0,0
18,1,0,0,0,0,1,0,745,752,33,3.71,3,0,0,0,0
17,0,1,0,1,0,0,0,770,751,35,4.0,2,0,0,0,0
18,1,0,0,1,0,0,0,765,743,34,3.81,4,0,0,0,0
18,1,1,0,1,0,0,0,781,754,33,3.48,5,0,0,1,1
18,1,0,1,0,0,0,0,769,750,35,3.87,1,0,0,0,1
18,0,0,0,1,0,0,0,779,768,35,3.77,2,0,0,0,1
18,0,0,0,1,0,0,0,759,753,33,3.95,2,0,0,0,1
17,1,0,0,0,0,0,1,751,745,34,3.61,5,0,0,0,0
18,1,0,0,1,0,0,0,778,751,34,3.78,4,1,0,0,0
19,1,0,1,0,0,0,0,786,742,35,4.0,2,0,0,0,0
18,0,0,0,0,0,1,0,765,742,34,3.67,0,1,1,0,0
19,1,0,0,1,0,0,0,741,750,34,3.79,3,0,0,0,0
18,1,0,0,0,1,0,0,762,757,35,3.96,2,0,0,0,0
18,1,0,1,0,0,0,0,744,759,33,4.0,5,0,0,1,1
18,0,0,1,0,0,0,0,784,748,34,4.0,3,0,0,0,1
18,1,0,0,1,0,0,0,744,756,33,4.0,2,0,0,0,1
18,1,0,1,0,0,0,0,749,742,34,3.69,4,0,0,0,0
18,1,0,0,0,0,1,0,769,750,34,4.0,2,1,0,0,0
18,1,0,1,0,0,0,0,763,762,34,4.0,2,0,0,0,0
18,1,0,0,0,0,1,0,787,754,35,4.0,4,0,0,0,0
18,1,0,0,1,0,0,0,787,744,34,3.79,1,0,0,0,0
18,0,0,0,1,0,0,0,756,757,34,3.9,0,0,0,0,0
18,1,1,1,0,0,0,0,787,740,35,4.0,2,0,0,0,0
18,0,0,0,1,0,0,0,747,768,33,4.0,5,0,0,0,1
18,0,0,0,1,0,0,0,772,753,33,3.67,1,0,1,0,0
18,1,0,1,0,0,0,0,756,756,34,3.88,0,0,0,0,0
18,0,0,0,1,0,0,0,799,741,34,4.0,3,0,0,0,0
18,0,1,0,0,1,0,0,786,749,34,3.93,1,0,0,0,0
19,0,0,0,0,0,0,1,754,753,34,4.0,5,0,0,0,0
18,0,1,0,1,0,0,0,758,757,34,3.95,3,0,0,0,0
18,1,0,0,0,1,0,0,780,745,35,3.89,2,0,0,0,1
18,1,0,1,0,0,0,0,791,744,33,4.0,3,0,0,0,0
18,1,0,1,0,0,0,0,773,741,34,3.81,5,1,0,0,0
18,0,0,0,0,0,1,0,776,741,34,3.92,4,0,1,0,1
18,0,1,0,0,0,1,0,751,768,34,4.0,2,0,1,0,0
17,1,0,0,1,0,0,0,796,749,34,3.77,3,0,1,0,0
18,0,0,1,0,0,0,0,787,743,34,4.0,4,0,0,0,1
18,1,0,1,0,0,0,0,760,740,35,4.0,0,0,0,0,0
18,1,0,0,0,0,0,1,745,752,35,4.0,0,0,0,0,0
18,0,0,0,1,0,0,0,754,752,35,3.88,5,0,0,0,0
18,1,0,0,1,0,0,0,780,756,34,3.84,3,0,0,0,0
18,0,0,0,1,0,0,0,771,755,34,3.77,3,0,0,0,1
18,1,1,0,1,0,0,0,747,756,34,3.99,3,0,0,0,0
18,0,0,0,0,1,0,0,768,756,34,3.83,5,0,0,0,1
18,0,0,1,0,0,0,0,776,764,35,3.66,5,0,0,0,0
18,1,0,0,1,0,0,0,774,742,34,3.98,5,0,0,0,1
18,0,0,0,0,1,0,0,783,750,34,3.94,5,1,0,0,1
18,1,0,1,0,0,0,0,767,767,34,4.0,3,0,0,0,0
18,1,0,0,0,0,0,1,777,753,33,3.87,5,0,0,0,0
17,0,0,0,1,0,0,0,767,764,33,3.71,5,0,0,0,1
18,0,0,0,0,1,0,0,780,742,34,4.0,0,0,0,0,0
18,0,0,1,0,0,0,0,796,749,33,3.92,5,0,0,0,0
18,0,0,0,1,0,0,0,758,747,33,4.0,3,0,0,0,1
18,0,0,0,1,0,0,0,785,756,33,4.0,2,0,0,0,1
17,1,0,0,1,0,0,0,784,758,34,3.86,1,0,0,0,0
19,0,0,0,1,0,0,0,770,744,35,3.91,5,0,0,0,0
18,0,0,0,0,0,1,0,770,746,34,4.0,5,0,0,0,0
18,0,0,1,0,0,0,0,746,767,35,4.0,4,0,0,0,0
18,1,0,0,0,1,0,0,766,768,34,3.97,0,0,0,0,0
18,1,1,0,1,0,0,0,795,752,34,3.85,2,0,0,0,0
18,1,0,0,1,0,0,0,783,743,34,3.9,3,0,0,0,0
18,0,0,0,1,0,0,0,760,752,35,3.79,4,0,0,0,1
18,0,0,0,0,1,0,0,751,766,35,4.0,3,0,0,0,0
18,0,0,1,0,0,0,0,753,767,35,3.92,3,1,0,0,0
18,0,1,1,0,0,0,0,749,750,34,3.73,4,1,0,0,0
18,1,0,0,1,0,0,0,794,767,33,4.0,1,0,0,0,0
18,1,1,1,0,0,0,0,778,764,33,3.71,3,0,0,0,1
18,0,0,0,1,0,0,0,785,768,34,3.91,3,0,0,0,0
17,1,0,0,0,1,0,0,750,742,33,4.0,0,0,0,0,0
18,1,1,0,1,0,0,0,779,755,33,4.0,1,0,0,0,0
19,1,0,0,1,0,0,0,786,767,35,3.75,3,0,0,0,0
18,0,0,0,0,1,0,0,745,745,34,4.0,2,0,0,0,1
18,0,0,0,0,0,0,1,777,741,34,3.93,1,0,0,0,1
18,0,0,0,0,1,0,0,783,746,33,3.93,2,0,0,0,0
18,0,0,0,0,1,0,0,755,753,34,4.0,5,0,0,0,0
18,0,0,0,0,0,0,1,752,759,34,4.0,1,1,1,0,0
18,1,1,0,0,0,0,1,770,761,33,3.94,2,0,0,0,1
18,0,0,1,0,0,0,0,776,745,34,3.98,3,0,0,1,1
18,1,1,0,1,0,0,0,757,746,34,3.98,4,0,1,0,0
18,1,0,1,0,0,0,0,778,753,33,4.0,4,0,0,0,1
18,0,0,0,1,0,0,0,787,764,35,4.0,3,0,0,0,0
17,0,0,0,0,1,0,0,798,747,35,4.0,5,0,0,0,0
19,1,0,0,0,0,0,1,780,755,35,3.95,3,0,0,0,1
18,1,0,1,0,0,0,0,789,762,34,3.93,1,0,0,0,0
18,1,0,1,0,0,0,0,755,753,34,3.77,1,0,0,0,0
19,1,1,0,1,0,0,0,754,754,34,3.94,1,0,0,0,1
18,1,0,1,0,0,0,0,796,746,34,4.0,0,0,0,0,0
18,1,1,1,0,0,0,0,781,762,35,3.91,4,0,0,0,0
18,0,0,0,1,0,0,0,748,740,35,3.99,4,0,0,0,0
18,1,0,0,0,1,0,0,766,763,34,3.9,4,0,0,0,1
18,1,0,0,1,0,0,0,773,764,34,3.92,3,1,0,0,1
18,0,0,1,0,0,0,0,755,751,33,4.0,4,0,0,0,1
18,0,1,0,1,0,0,0,761,758,34,4.0,2,0,0,0,0
18,1,0,1,0,0,0,0,771,760,34,3.97,1,0,0,0,0
18,1,0,0,1,0,0,0,775,763,35,4.0,5,0,0,0,0
18,0,0,0,1,0,0,0,745,748,35,3.87,3,1,0,0,1
18,1,0,1,0,0,0,0,753,769,33,3.83,1,0,0,0,0
18,1,0,0,1,0,0,0,769,748,35,3.87,3,0,0,0,0
18,1,0,0,1,0,0,0,750,757,34,4.0,3,0,0,0,0
18,1,1,0,1,0,0,0,748,751,35,4.0,5,0,0,0,0
18,1,0,0,1,0,0,0,762,761,33,3.87,2,0,0,0,0
18,0,0,0,0,0,0,1,764,754,34,3.96,1,0,0,0,0
18,0,0,0,1,0,0,0,767,749,35,3.81,5,0,0,1,1
18,0,0,1,0,0,0,0,759,754,35,3.92,4,0,0,0,1
18,0,0,0,0,1,0,0,763,742,35,3.99,2,1,1,0,0
18,0,0,0,1,0,0,0,766,766,34,3.85,0,1,0,0,0
18,0,0,0,0,1,0,0,781,755,35,3.95,4,0,0,0,0
18,1,0,0,1,0,0,0,781,757,34,3.77,4,0,0,0,0
18,0,0,1,0,0,0,0,751,768,33,4.0,5,0,0,0,1
18,1,0,0,0,0,0,1,758,749,34,3.86,4,1,1,0,0
18,0,0,0,1,0,0,0,767,742,33,4.0,5,0,0,0,0
18,0,0,0,0,1,0,0,762,747,35,4.0,2,0,0,0,0
18,0,0,0,1,0,0,0,746,747,35,3.88,3,0,0,0,0
18,0,0,0,0,0,0,1,790,752,34,3.8,4,0,0,0,0
18,0,1,0,0,0,1,0,795,769,34,4.0,3,1,0,0,0
18,0,0,0,0,0,1,0,783,769,34,3.96,1,1,0,0,0
18,1,0,0,0,1,0,0,799,758,34,4.0,4,0,0,0,0
18,0,0,0,1,0,0,0,774,761,34,4.0,4,0,0,0,1
18,0,0,0,1,0,0,0,787,764,34,3.86,1,0,0,0,0
19,0,0,0,0,1,0,0,750,749,34,3.95,1,0,0,0,0
18,1,0,0,1,0,0,0,774,767,34,4.0,0,1,0,0,0
17,0,1,0,1,0,0,0,749,749,34,4.0,4,0,1,0,0
18,0,0,0,0,1,0,0,785,752,34,4.0,2,0,0,0,0
18,0,0,1,0,0,0,0,749,745,33,4.0,4,0,0,0,0
18,1,0,0,0,1,0,0,770,766,35,4.0,5,0,0,0,0
18,1,0,0,1,0,0,0,787,759,34,3.9,3,0,0,0,0
18,0,0,0,0,0,0,1,786,763,33,4.0,3,0,0,0,1
18,1,0,0,0,0,0,1,763,743,35,3.7,4,1,0,0,0
18,1,0,0,0,0,1,0,758,750,33,4.0,4,0,0,0,0
18,0,0,0,1,0,0,0,781,743,34,3.98,1,0,0,0,1
18,0,0,0,0,1,0,0,756,766,33,3.83,1,0,0,0,0
18,1,0,1,0,0,0,0,762,757,35,4.0,4,0,0,0,0
18,1,0,0,1,0,0,0,774,761,34,3.78,5,0,0,0,1
18,0,0,0,1,0,0,0,742,768,35,3.87,3,0,0,0,0
18,0,0,0,0,1,0,0,764,756,34,4.0,1,0,1,0,1
18,1,0,0,1,0,0,0,786,748,34,3.82,4,0,0,0,0
18,0,0,0,0,1,0,0,754,755,35,3.88,0,0,0,0,1
18,0,0,0,1,0,0,0,781,767,34,3.85,0,0,0,0,0
18,0,0,0,1,0,0,0,784,746,34,4.0,5,0,0,0,0
